enrolled_idschool,resolved_ethnicity,AALPI Score,freelunch_prob,reducedlunch_prob,median_hh_income
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Chinese,0.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Hispanic/Latino,1.0,0.0,0.0,120000.0
449,Two or More Races,1.0,0.0,0.0,120000.0
449,Two or More Races,1.0,0.0,0.0,120000.0
449,Two or More Races,1.0,0.0,0.0,120000.0
449,Two or More Races,1.0,0.0,0.0,120000.0
449,Two or More Races,1.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,Two or More Races,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
449,White,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Black or African American,1.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Chinese,0.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Hispanic/Latino,1.0,0.0,0.0,120000.0
497,Two or More Races,1.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,Two or More Races,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
497,White,0.0,0.0,0.0,120000.0
